MEAN_X,MEAN_Y,ID,Climate _Zone,Lake_Class,Average Increase in temperature,P value
86.95522478,25.23868479,805,11,2,0.099457697,0.352744092
79.81958986,28.62627604,429,11,2,0.266320268,0.103829013
76.49936527,10.20284657,424,2,2,-0.079146095,0.433929663
76.90893975,12.62815497,626,3,2,-0.017466151,0.817720973
86.95644729,25.23305945,795,3,2,0.079759079,0.428561441
81.34442269,24.50619129,1097,11,2,-0.169889977,0.076719386
86.96967592,25.23243244,794,3,2,-0.124395382,0.294514497
76.1200751,33.86880995,1300,17,2,-0.34087746,0.141766523
86.95585255,25.23593259,796,3,2,0.069899481,0.510561987
86.95542818,25.2371611,797,3,2,0.070428879,0.334014004
75.51115106,33.73045196,1774,8,2,-0.476455088,0.001784152
73.67033138,24.5669911,911,6,2,-0.109261817,0.093419126
81.94772078,21.19698766,899,11,2,-0.145582766,0.142501488
81.94652025,21.1998085,900,11,2,-0.095154637,0.474245224
87.62133252,25.39328743,748,11,2,0.201312826,0.18554754
75.98151953,12.94387656,1713,3,2,-0.368766536,0.001378023
77.94472824,29.28799328,567,11,2,0.036904817,0.740296514
88.55192872,25.41201461,781,3,2,0.100927981,0.529831985
91.57820233,26.09246889,1086,11,2,-0.005499607,0.955130079
78.61868211,34.41952605,885,5,2,-0.281119529,0.382305046
76.95427868,10.9826226,139,12,2,0.282776588,0.068269014
86.36252724,23.31299442,1128,3,2,-0.107438478,0.226433148
79.0994843,21.1455212,155,3,2,0.136392555,0.092234847
76.29990583,12.58738253,1750,3,2,-0.148482344,0.066641334
79.28028389,12.65917278,1124,3,2,-0.055340804,0.714565266
77.89972096,34.02124136,715,5,2,0.012858594,0.968657422
86.37232435,23.30150606,1129,3,2,0.00249805,0.975686482
78.83930766,17.40703783,518,6,2,-0.081529262,0.330053966
77.22612576,28.40837298,10,6,1,-0.044579255,0.633551809
78.8561554,13.19931217,1106,3,2,0.188127714,0.271547196
87.33572646,23.82403595,977,11,2,0.277776063,0.158738346
78.86778991,19.35385129,99,3,2,-0.24210275,0.057725398
85.73890513,26.24926633,1519,11,2,0.256729871,0.012092607
76.94359497,11.00367472,343,12,2,0.012545039,0.927566497
76.93612536,11.00405704,344,12,2,0.109251567,0.599478541
76.3039043,9.836944478,1340,2,2,0.081382598,0.66985413
77.37716251,12.52128143,733,3,2,0.082852594,0.580864232
78.74831539,16.54940707,1220,6,2,-0.099998836,0.365731048
79.15030872,33.03820234,1380,5,2,-0.02665712,0.840973286
80.26881367,13.53789369,1403,3,2,-0.129951206,0.089974652
79.10883638,33.08193878,1381,5,2,0.147359965,0.428006384
75.78857384,11.34548892,208,2,2,-0.069892863,0.29194417
75.39947803,30.64304228,455,6,2,0.059058785,0.598457256
78.69385518,17.57446276,1582,6,2,-0.064866044,0.618247003
72.83672255,21.22495275,1664,3,2,-0.094567796,0.13755013
80.25280088,13.20095517,264,3,2,0.036675756,0.651700412
77.69237878,12.87628456,334,3,2,0.051213227,0.728503516
79.38349482,12.02701782,1938,3,2,-0.231180107,0.099205153
81.44493499,24.80345785,1003,11,2,0.011368376,0.918198215
86.25578071,22.76151821,843,3,2,-0.059069021,0.469728773
79.5908203,22.22132635,1303,3,2,-0.166866846,0.099276622
79.34669635,34.88706314,36,5,1,-0.249172103,0.138475631
76.58993317,9.096936516,1336,2,2,0.007943502,0.944513187
81.89061479,21.19715099,909,11,2,-0.18954945,0.268309122
85.22055786,25.58857145,624,11,2,0.330309699,0.001224467
85.22561905,25.58240119,623,11,2,-0.140312428,0.41297469
76.97086857,34.47763965,1873,5,2,0.098148818,0.455335431
76.00089401,12.95830002,1395,3,2,-0.223166383,0.000535465
88.36406565,22.51230545,75,3,2,-0.051651318,0.417239058
83.95301699,21.48318165,578,3,2,-0.039133628,0.675317959
74.52625697,15.86688443,14,3,2,-0.205909929,0.009860029
69.26977394,22.0920426,1042,6,2,0.083712511,0.182269164
77.45869203,30.6093985,396,12,2,0.020916356,0.806279555
75.95241261,13.87524623,1974,3,3,-0.287946602,0.070902939
74.80606191,36.00589955,1911,5,2,0.123450782,0.782783055
77.51690581,34.48327074,1817,5,2,-0.040842346,0.884780335
74.85158712,36.3288518,235,5,1,-0.605352136,0.003985735
87.50148406,25.52948842,754,11,2,0.012266449,0.893703604
88.41968115,22.55602513,409,3,2,-0.008645193,0.920239486
73.68007144,24.57535489,182,6,2,-0.103735854,0.202704085
73.67805974,24.56769711,181,6,2,-0.107171134,0.129369778
75.372336,34.18395592,1977,14,2,-0.377976347,0.119862208
78.21946933,23.93333576,1286,3,2,0.053722196,0.304203475
75.45512931,35.42655906,156,5,2,-0.078785014,0.664240739
75.52133019,33.73816203,1775,8,2,-0.556730039,0.223658155
85.90808117,26.16163538,236,11,2,0.222432393,0.016651197
79.17271959,9.993232629,1227,3,2,-0.312970348,0.049593256
79.18727682,9.993868488,1226,3,2,-0.197746696,0.116769211
77.61616367,13.14063256,348,3,2,0.162197568,0.178706375
79.14140375,9.988731138,1225,3,2,-0.234122867,0.268945572
76.58986724,32.687576,1803,11,3,0.017207214,0.900103951
79.1207391,9.983674202,1224,3,2,-0.110055535,0.415353166
85.03877194,25.56019639,531,11,2,0.017398829,0.882906252
78.42209831,33.62212309,1637,5,2,0.519024439,0.282095223
80.42012492,15.92944111,2046,3,2,0.070032069,0.645459138
76.25229303,12.40373685,1729,3,2,-0.14476652,0.192490437
75.61802861,33.93142648,1781,8,2,-0.042714943,0.897233581
76.24863708,12.3938745,1728,3,2,-0.34031232,0.004947578
82.90479842,25.22105549,926,11,2,-0.023470552,0.843090404
80.41329202,15.91655769,2048,3,2,0.053148374,0.764567539
73.08069755,28.0456029,410,4,3,0.006648919,0.956359335
80.41149923,15.91652333,2047,3,2,-0.42505728,0.088375169
77.67330419,12.913561,59,3,2,0.047335974,0.676399158
76.75422991,8.700924254,46,2,2,-0.137388731,0.429847709
79.32518938,30.60444407,1640,12,2,-0.350827716,0.094083099
79.10532382,9.984484367,1223,3,2,-0.325409051,0.080692095
72.90550731,19.12868168,80,3,2,0.063386345,0.198192993
86.37785869,23.32782909,1130,3,2,-0.049119635,0.533228537
78.33588418,16.11375171,1264,6,2,-0.318034583,0.048723012
74.33478147,22.74646898,1265,3,2,0.024567803,0.71284642
77.95779614,34.08316798,1827,5,2,-0.145433189,0.604222407
77.82827416,9.643250605,1532,12,2,-0.216291307,0.499905331
78.32356541,16.11417291,1263,6,2,-0.180160182,0.025599301
75.68764276,32.87206479,1105,14,2,-0.054170108,0.76976241
85.1191369,25.59183308,1762,11,2,0.112623124,0.423397255
87.12071036,23.61268042,981,11,2,-0.385202736,0.011280192
76.23068323,33.94520869,1813,7,2,-0.064566015,0.42606699
77.99871301,16.74399572,441,3,2,-0.115303752,0.225587256
76.11137531,33.87075969,1812,17,2,-0.298234079,0.384794694
76.11070031,33.8743555,1811,17,2,-0.057798063,0.760504051
78.83774957,18.09335577,2012,3,2,-0.08095852,0.422533041
76.54996478,8.95385841,601,2,2,0.00915843,0.928886636
76.59913529,9.010262551,602,2,2,-0.058002286,0.503354287
76.55079195,8.955538889,600,2,2,0.023876308,0.819165367
79.15487395,9.963397317,1229,3,2,-0.082569719,0.513458649
79.16301499,9.979022475,1228,3,2,-0.115034404,0.533921427
76.88448051,13.2649413,228,3,2,0.059592698,0.451972134
73.17024755,22.4218694,1743,3,2,-0.153565131,0.1717635
73.26637325,35.65186616,479,22,2,-0.203797746,0.482974405
77.15970481,19.72186843,1998,3,2,-0.087114349,0.267852898
79.13091666,9.936298596,1233,3,2,-0.113198187,0.384745676
77.61504763,32.48240666,195,18,2,-0.310432266,0.167061656
76.69326482,8.874394871,1649,2,2,-0.114018705,0.364467093
77.57489677,8.348973529,1720,3,2,-0.275848822,0.158916015
73.524599,18.90100423,51,2,2,0.000629568,0.985849276
79.17358832,9.964065287,1230,3,2,-0.283034688,0.076863765
79.16918133,9.959210794,1231,3,2,-0.190196989,0.214014232
79.16680857,9.956007178,1232,3,2,-0.292422808,0.081460342
82.01102249,19.07629876,836,3,2,-0.111705178,0.09924504
85.27764176,25.31345753,1470,11,2,0.100715468,0.437262743
77.5901082,12.86539912,274,3,2,0.117455494,0.341487578
72.64253233,23.78892646,369,6,1,-0.046485783,0.405360499
76.78678065,13.08488381,690,3,2,0.261419878,0.05763281
86.37086727,23.31346789,1131,3,2,-0.255630307,0.097389947
88.76772689,25.2169343,787,3,2,0.138949203,0.212079843
74.30004974,34.00003649,1069,15,2,-0.096777024,0.610382346
78.02550708,15.83313378,632,6,2,-0.00254354,0.979587518
72.12519148,21.75126024,1999,6,2,0.303516317,0.181309409
76.38470514,9.618276793,125,2,2,0.015059287,0.897337879
76.03527206,13.04746331,525,3,2,0.019581675,0.838304016
76.56658568,18.36579653,229,3,1,-0.175479011,0.016766616
78.43790905,34.17370039,886,5,2,0.157294863,0.702750184
78.99437323,13.4740755,301,3,2,-0.140282987,0.262798091
78.65022797,17.55656608,1583,6,2,-0.117286316,0.268444137
76.36168819,12.0983966,674,3,2,0.10908778,0.538344117
78.48930143,31.40084725,491,18,2,-0.187251729,0.680869496
87.63830948,25.23919006,758,3,2,0.08442936,0.410021188
87.63724391,25.23989246,759,3,2,0.055678445,0.634270867
79.27615938,11.14640373,962,3,3,-0.233953527,0.076845967
73.67338301,24.59621964,275,6,2,-0.145445145,0.103120412
77.36561159,13.09049131,1690,3,3,0.105655214,0.595154263
77.3551997,13.08680172,1691,3,3,0.166090818,0.260053437
77.35188848,13.09113554,1692,3,3,0.204485758,0.119749798
80.08065246,13.76656751,1418,3,3,-0.106580864,0.305416551
81.75904513,23.48000045,1620,11,2,-0.02287823,0.86756967
79.505137,22.91507889,1299,3,2,0.09812812,0.392657138
78.31784779,32.87339803,25,5,2,0.169183184,0.153991133
79.12537611,33.06437091,1382,5,2,0.010622256,0.933510162
83.55137879,21.69457346,1308,11,2,-0.139586059,0.138701792
84.24831483,24.87596153,564,11,2,-0.179042313,0.097332199
76.55427306,8.941622611,1325,2,2,0.04151,0.712037029
76.54408877,8.95754405,1324,2,2,-0.001631774,0.987678593
80.6556407,30.3538014,970,12,2,-0.168586519,0.450034308
83.26461889,21.10859881,934,3,2,0.182582336,0.272426114
70.69223827,23.05290829,1088,6,2,-0.148153844,0.09815469
76.89444144,8.515383271,160,2,2,-0.135464061,0.197945059
81.44402837,21.16192915,882,11,2,-0.051708577,0.400696827
76.06439496,12.96774429,558,3,2,-0.171512326,0.00400638
76.69111592,8.882631543,1593,2,1,-0.148466836,0.235977995
88.4175388,22.58630707,138,3,2,-0.084211379,0.402655339
76.81332851,16.83281625,506,6,2,-0.051484306,0.440460796
75.8224563,11.203361,1486,2,2,0.016406025,0.927822714
79.1680567,33.06962212,203,5,2,-0.151816633,0.425783108
87.6240919,25.37470839,769,11,2,-0.070027729,0.479318712
74.31940472,14.61384806,52,2,3,-0.183028869,0.001951432
73.75883614,18.493108,1980,3,2,0.0196906,0.91795699
77.67707364,24.52598405,74,11,2,0.06359873,0.404781481
77.52453714,34.47966589,1818,5,2,0.036446901,0.902883226
80.1215113,29.15929211,428,12,2,0.072182312,0.334780333
79.06978217,9.866096486,86,3,2,-0.120827922,0.216744913
75.73808893,34.17885927,1795,17,2,-0.572292616,0.347234557
74.61351265,33.44435366,1116,11,3,-0.219859636,0.252303504
88.08334049,27.43741981,968,12,2,0.027580819,0.832882065
80.10791322,12.84820152,1763,3,2,-0.13166174,0.292068669
79.09962219,13.2049686,492,3,2,-0.090498833,0.45489046
85.22408889,23.49345353,1306,11,2,-0.05272561,0.659410421
87.77282427,25.49161505,779,11,2,-0.003417299,0.968224959
79.31804483,11.81375175,475,3,3,-0.250043561,0.092047556
80.12450239,12.55590953,656,3,2,-0.153441683,0.078549312
78.37017688,17.38394763,373,3,2,-0.015278812,0.925145167
78.10392251,25.94538582,1521,11,2,0.151451324,0.272692716
80.18015516,12.97002063,1422,3,2,0.077946816,0.205654434
76.5490646,8.918607003,593,2,2,-0.023348694,0.885163239
79.89706965,18.68889692,1275,3,3,0.119662226,0.424005571
76.70293745,8.893168521,1597,2,2,-0.313428224,0.070953201
74.61594887,35.19278087,1267,18,2,-0.036070082,0.856177421
76.60643409,8.961658353,124,2,2,-0.079795546,0.510969039
78.98783183,10.16735607,1145,3,2,-0.216152956,0.330195748
77.59654158,15.58846371,289,6,3,-0.091427047,0.610391694
76.58609453,9.079895397,1543,2,2,-0.07861137,0.597944568
77.35835813,33.30193034,2032,5,2,0.409520927,0.136707135
77.91025645,18.62581567,7,3,2,-0.095472347,0.107699731
78.47517676,17.42515154,30,6,1,-0.010133411,0.879617738
78.9990531,10.15115627,1143,3,2,-0.642218287,0.005783892
87.30002255,23.53540957,665,3,2,-0.173926441,0.357650261
78.99149743,10.17415186,1144,3,2,-0.391847339,0.002643627
79.80515864,18.27230354,1276,3,2,-0.120991865,0.369390301
78.57667286,15.40433805,288,6,2,0.032659587,0.744225225
78.78430951,33.44274804,1704,5,2,0.082340399,0.648452136
72.60124079,23.00591527,171,6,1,-0.041014942,0.334114513
77.73634371,12.97446907,342,3,2,0.030370528,0.774514174
73.50751989,25.24133621,379,6,2,0.049099746,0.655794153
72.96916974,26.28937529,1362,4,2,-0.063974024,0.280579411
76.6976401,8.890976524,1578,2,2,-0.227894137,0.089716168
88.42783429,22.56450893,213,3,2,-0.053330616,0.423851517
87.33195928,23.55721712,669,3,2,-0.145136016,0.266021
79.15638193,9.951362489,1234,3,2,-0.266033827,0.054020568
76.62112033,8.975291279,123,2,2,-0.008424592,0.924877609
75.79703838,19.60044849,657,6,2,0.065057943,0.511783524
80.11874553,13.74282042,1406,3,3,0.000494761,0.997361925
78.43478833,18.12148133,644,3,2,-0.242928502,0.035585446
78.55358368,17.49465624,463,6,2,-0.077383961,0.392082911
76.21063804,34.98685687,1699,5,1,0.005864268,0.971759035
75.47426786,33.75856046,1776,8,2,0.181420995,0.592284948
76.54465097,8.95905814,122,2,2,-0.050917582,0.702705977
80.19258107,13.80165493,1410,3,3,-0.070744841,0.586250995
81.44976777,21.16283935,883,11,2,-0.243437388,0.042385749
79.49389376,24.62301483,1095,11,2,-0.043042605,0.769217592
77.18484337,12.9778222,2015,3,2,-0.0685393,0.59604609
84.67905354,25.69329064,582,11,2,0.124903536,0.225616949
88.43404387,22.54187074,220,3,2,-0.024760573,0.719655842
73.57446914,19.70183621,287,2,2,0.011745451,0.826423302
82.74717111,26.63295656,1444,11,2,-0.061040463,0.298577605
75.377088,34.14051909,1476,14,2,-0.182640746,0.427307801
76.56405923,8.95009007,121,2,2,-0.072612092,0.417809398
78.96273562,10.16017354,1284,3,2,-0.142718324,0.542340255
77.00688179,13.38162177,1391,3,2,-0.004577724,0.968990694
79.16979494,10.43535467,1397,3,2,-0.22771912,0.151182908
76.37149433,9.754699047,126,2,2,-0.147161403,0.40101572
77.55245308,34.74703836,1314,5,2,-0.076796477,0.639555751
84.66007988,25.70421946,583,11,2,0.342819462,0.002121149
88.42579919,22.54616699,221,3,2,-0.079867171,0.348217195
78.37276017,17.42566231,22,3,2,-0.05531417,0.442885295
77.91211558,32.60997238,1765,7,2,0.61101652,0.300907333
88.4239434,22.5515635,218,3,2,0.00978489,0.918763167
78.78651524,12.77076807,1121,3,2,-0.111075109,0.185716113
77.5093882,32.96448311,1687,5,2,0.369745929,0.090435787
81.63361312,21.23252535,454,11,2,-0.004327236,0.944249316
77.50356553,32.95766631,1685,5,2,0.17200893,0.310832721
77.50590885,32.96018565,1686,5,2,0.084792696,0.643579055
88.43279568,22.54887535,219,3,2,-0.047247637,0.435136546
75.3135961,34.13543893,1475,14,2,-0.207074367,0.48757328
78.11347847,15.78966963,1537,6,2,-0.282760686,0.062062553
73.21932098,22.31271785,521,3,2,0.037147244,0.624138683
88.84598203,27.33087223,440,23,2,-0.039811784,0.828956756
74.89148061,34.4446812,991,25,2,-0.114523577,0.702325243
74.84921633,34.10185567,26,14,1,-0.120912121,0.488837709
88.4257355,22.5579458,216,3,2,-0.042635731,0.538135666
88.41980118,22.55919334,215,3,2,-0.043791965,0.524578878
75.20590811,14.5880108,1968,3,2,-0.166346089,0.162029159
88.41995222,22.56508242,214,3,2,-0.033854693,0.656813104
78.16634088,11.22067553,108,12,2,-0.379618481,0.019468371
76.83340796,31.63425844,267,11,2,-0.076726031,0.524241669
76.39628545,12.24743286,1930,3,2,-0.08961493,0.464383186
75.85163422,26.9551005,23,6,2,0.082504604,0.184602546
76.38887028,12.26625219,1929,3,2,-0.051669611,0.628885951
85.16620529,25.15651917,649,11,2,0.118731703,0.368595651
88.93819424,25.23297651,791,3,2,0.055119635,0.274024354
77.43210017,32.13549254,1764,15,2,-0.292581961,0.128633948
74.98500739,34.45713275,992,25,2,-0.103107347,0.827771709
75.68916437,26.8044371,1712,6,2,-0.0408761,0.812159501
76.18056076,14.05128763,298,6,2,-0.315624082,0.118087232
76.17932169,13.99701057,297,3,3,-0.027316024,0.835015883
78.55435796,17.42136691,168,6,2,-0.057974142,0.471952851
88.43555089,22.55524487,217,3,1,-0.039430449,0.545597584
74.19224214,16.75176548,280,3,2,0.045412515,0.507871358
76.29329,12.08572326,615,3,2,-0.214005711,0.090403146
79.28819384,11.19266567,959,3,3,-0.054970586,0.656967024
85.51715788,25.20773063,738,11,2,0.064139138,0.576592133
78.32605962,16.41484143,1261,6,3,-0.010291488,0.927307232
78.33532833,16.42629652,1262,6,3,-0.263312515,0.066370354
79.38717008,18.6269456,2013,3,2,0.025773997,0.843615368
76.64395233,8.828075955,366,2,1,-0.136126672,0.211039053
76.35228753,12.27697148,1928,3,2,-0.176461785,0.165306255
76.35185042,12.2699418,1927,3,2,-0.102282233,0.353923545
75.96333977,13.80441475,1969,3,2,-0.137741985,0.264930248
78.50444786,33.60835895,1636,5,2,0.014216173,0.929100546
79.09784647,12.91199987,1111,3,2,-0.18165028,0.076907097
74.83308966,33.50258965,1830,11,3,0.048434502,0.404637614
79.36157811,11.80535503,660,3,2,-0.038951724,0.732061886
76.07528397,12.87269984,1744,3,2,-0.210791957,0.099438085
77.69083123,8.734829632,211,3,2,0.337761947,0.225658497
77.67668545,12.86957206,328,3,2,0.014575238,0.877861433
80.24268228,13.80457915,961,3,2,-0.207512428,0.013338445
76.34298509,12.39656586,699,3,2,0.022559996,0.819472183
75.98596885,13.16236903,633,3,2,-0.264056305,0.028277712
76.51054362,13.54985312,767,6,2,-0.050190518,0.633167467
77.26794755,34.49455202,1821,5,2,-0.082179945,0.727572442
71.12316263,22.61528826,1122,6,2,0.148620392,0.134793545
78.35981613,17.30898048,44,6,2,-0.086315202,0.246325531
78.35128436,17.49685456,1535,3,2,0.109551003,0.35575613
72.52893665,23.03841204,352,6,2,0.12418157,0.24805435
82.87543982,19.52828916,1326,3,2,-0.24473748,0.008747851
82.87542921,19.52743576,1327,3,2,-0.245430427,0.008624342
76.75484369,13.04434928,1971,3,2,0.169701624,0.139514333
78.20925773,12.51836066,1696,3,2,-0.17706597,0.175718805
78.22515984,12.52431992,1694,3,1,-0.122398153,0.230971145
78.21854949,12.50798084,1695,3,1,-0.107619277,0.283550853
76.66535391,8.819711758,1599,2,1,-0.257221581,0.101016943
78.37115852,33.57811767,393,5,2,0.328249548,0.505493886
78.49365435,33.54743559,392,5,2,0.402509851,0.03302508
81.61246186,17.90968384,1347,3,2,-0.147310856,0.120657912
76.35211534,33.48459259,1841,17,2,0.030366774,0.935505253
81.58793639,17.91924266,1346,3,2,-0.188468759,0.106818107
76.37710023,33.84282745,1810,7,2,-0.154453217,0.468092717
73.86886722,15.44225155,1500,2,2,-0.081647682,0.227331792
73.86526437,15.43767193,1499,2,2,-0.08346245,0.37042205
78.21500372,12.48551475,1697,3,2,0.192713513,0.201395479
79.87748111,24.72385964,1736,11,2,0.135408634,0.229929646
73.86620572,15.43945957,1497,2,2,-0.142735432,0.070364183
73.86752117,15.44093875,1498,2,2,-0.048827902,0.850727089
75.62751552,33.93149654,1782,8,2,-0.165311861,0.527647115
73.66340273,17.93444289,1266,2,3,-0.084795024,0.113502924
77.29382652,28.47649676,402,6,2,-0.038117532,0.603989072
88.77567639,25.2701966,788,3,2,-0.060764723,0.694040352
78.11269934,32.26041229,2022,26,3,0.265780399,0.084385886
74.85281918,34.13313268,397,14,1,0.009635854,0.942293566
74.58016818,35.38983837,993,18,2,-0.29174345,0.418452974
82.67676681,25.76322467,1716,11,2,0.01023527,0.914679885
78.59414629,17.39859415,503,6,2,0.071458398,0.631286494
75.03933252,13.25857318,1703,2,2,-0.200234611,0.002488708
79.12558382,10.14054111,1281,3,2,-0.449816431,0.003727304
70.99696167,23.01478198,1222,6,2,0.045076782,0.58543283
88.34845006,22.85993988,1302,3,1,-0.235605356,0.044909926
83.06336196,24.61939055,924,11,2,-0.047647721,0.67300538
76.36750815,33.30626804,1840,17,2,0.011378896,0.959546394
88.34876664,22.86071976,1301,3,1,-0.224471929,0.016025428
76.48537157,33.45834008,1839,18,2,0.192432725,0.398211667
79.36083453,18.09704805,2044,3,2,-0.148556191,0.254051673
80.90912773,25.18225876,1019,11,2,-0.012495278,0.92022396
81.31249888,16.85993061,1155,3,2,-0.221311485,0.214692834
79.12770011,30.52224732,431,12,1,0.122431523,0.135845382
76.90613426,12.19726176,605,3,2,0.095946418,0.357592616
75.26646442,14.71988799,1732,3,2,-0.160938549,0.033316274
83.36783094,18.08903383,325,3,2,-0.099107794,0.453445693
78.30416675,17.37443162,163,3,2,-0.09072341,0.401114254
75.76835316,11.31424586,1490,2,3,-0.055047763,0.316712297
75.76715191,11.31832877,1489,2,2,-0.078781649,0.278621494
80.17075493,12.90976317,252,3,2,0.056939476,0.559444715
75.30147151,14.65485366,1731,3,3,-0.125089248,0.481894683
75.97582987,12.9744924,1745,3,2,-0.272678474,0.006334024
77.66431273,12.9352066,713,3,1,0.173971142,0.090657529
88.63883924,28.00331268,955,5,2,-0.33555544,0.391902138
77.72295089,12.98726953,184,3,2,0.05233327,0.576000309
76.27382328,32.32597491,206,11,2,0.053140557,0.837236195
75.52135282,33.62990044,1772,14,2,-0.274962455,0.224617488
88.49377352,28.00587078,954,5,2,-0.326592815,0.396270389
78.3195812,17.591251,732,3,2,-0.021977423,0.860104917
81.66429765,23.23165705,1035,11,2,-0.13366017,0.409226665
80.11159476,12.84770043,110,3,2,-0.161357689,0.166954716
76.4690936,13.45641195,1947,6,2,-0.084336307,0.220280084
72.51201832,23.05141422,398,6,2,-0.057341504,0.555093829
72.43420764,24.1825871,1002,6,2,-0.260661201,0.124040032
75.6395089,34.49442251,1787,17,2,0.512787827,0.056668096
88.10207577,25.15640099,809,3,2,0.08845258,0.437011757
77.6554654,12.80451631,2051,3,2,0.017311312,0.875863206
75.37285891,34.19784883,1793,25,2,-0.649939544,0.035526507
78.42191039,33.62182636,1888,5,2,0.425533548,0.294575974
78.50427255,33.6087904,1887,5,2,0.065075528,0.678384315
78.03454658,11.49791967,1560,12,2,-0.29577869,0.010035855
97.12260546,27.99237715,1922,12,2,0.000796654,0.990980906
97.12404369,27.98773828,1921,12,2,-0.076032536,0.738200259
77.58722514,13.09140661,196,3,2,0.200399835,0.125197662
75.22682159,34.04416621,1680,14,2,-0.452805528,0.111680626
72.14392965,21.77518909,527,6,2,0.118055319,0.266392705
75.19867914,34.08203256,1679,14,2,-0.096415137,0.616060024
82.96535213,22.0227536,1375,11,2,0.038317014,0.664325513
83.88582893,18.40390708,817,3,2,-0.022051441,0.812521391
75.00381311,34.43560805,1785,25,2,-0.169448624,0.620854444
76.06340303,12.98513999,526,3,2,-0.202700995,0.007642555
76.03675257,12.52315217,613,3,2,-0.195745294,0.009139001
79.19355322,10.10454061,1158,3,2,-0.030797528,0.80361532
74.21320394,16.68759245,849,3,2,0.049754011,0.158675212
76.31092343,32.24700229,407,11,2,-0.059629944,0.559014273
76.34362388,12.16136533,670,3,2,-0.145963971,0.184883933
79.04695136,10.17492474,1452,3,2,-0.003598763,0.984761184
95.86139887,28.97906482,1907,12,2,-0.313006017,0.077114264
79.05073625,10.17553508,1453,3,2,0.2211824,0.26241746
78.31573518,17.46998631,111,3,2,-0.18503977,0.149821561
70.58728775,22.64605141,2016,6,2,-0.116859123,0.35361023
81.47061002,21.17849025,897,11,2,-0.033919909,0.634852668
81.4700139,21.17690267,898,11,2,-0.019400205,0.868433318
75.89569285,22.65530907,327,3,2,-0.037268931,0.822349665
75.97265857,13.12234308,735,3,2,-0.313122501,0.001637555
73.92768453,15.49222281,413,2,2,-0.152298973,0.015305265
78.16457892,21.93378232,1183,3,2,-0.030788636,0.81895855
80.73691426,25.36746393,1718,11,2,0.021064095,0.772637007
76.73381837,13.08048791,683,3,2,0.109487125,0.539280905
76.76004567,13.05032553,682,3,2,-0.077731124,0.363759712
76.74228087,13.05880565,681,3,2,0.119919741,0.53436009
76.72958388,13.05017537,684,3,2,0.10088138,0.509165707
75.61714883,33.93539856,1780,8,2,-0.231095509,0.294536458
87.5747335,25.55328451,752,11,2,-0.10073021,0.337428862
78.02697846,31.40833083,1756,15,2,-0.255360818,0.406660131
79.73135057,14.29771683,1606,3,2,-0.231647749,0.06274789
76.07360507,33.556558,1837,17,2,-0.199899041,0.482542954
79.19027447,10.12087843,1157,3,2,-0.170893196,0.468331487
88.53767974,25.4067187,784,3,2,0.083775383,0.249231972
79.1973091,10.12472725,1156,3,2,-0.134703829,0.481921088
74.8395645,14.61559413,467,2,3,0.064811163,0.434982175
82.48589064,22.08239696,1196,11,2,-0.125826793,0.311071165
75.29236918,34.14723648,1789,14,2,0.264154019,0.178987223
76.6915085,8.873533089,1650,2,1,-0.158298636,0.211502364
81.52296336,21.24828483,875,11,2,-0.132627515,0.389868211
76.99363853,8.424094709,1603,3,1,-0.047471356,0.429478453
88.53467969,25.40306104,783,3,2,0.052240338,0.610640371
79.1751477,10.07498635,1159,3,2,-0.008451841,0.970362833
82.1374504,21.67394459,916,11,2,-0.080725398,0.465149467
79.80838896,25.53993715,1455,11,2,-0.154445161,0.073731475
80.092123,13.7319741,1417,3,3,0.010060169,0.938974587
79.70020018,13.31185782,300,3,2,-0.045615831,0.637254917
75.33056975,33.37870308,1985,14,2,0.220605847,0.41644543
78.84558818,9.301034548,652,3,2,0.005678199,0.979792702
71.91524333,22.66869962,1029,6,2,-0.322967571,0.021162178
80.21412645,13.82173416,1414,3,2,-0.148538764,0.13677499
80.21935756,13.82744211,1413,3,2,-0.065788398,0.448032833
79.22051233,10.03114695,90,3,2,-0.149656833,0.273227661
79.12619263,10.11478662,1160,3,2,-0.158298494,0.416181039
80.2152499,13.82672206,1412,3,2,-0.056980631,0.531225899
80.06653771,12.40723936,1098,3,2,-0.120597659,0.246038955
80.21587178,13.82891124,1411,3,2,-0.119376339,0.217880231
80.21031406,13.81515341,1415,3,2,-0.053356204,0.571188249
69.81208937,21.52491956,1081,6,2,0.035646421,0.633011878
69.84791928,21.58955895,1082,6,2,0.121777437,0.439234627
85.66497661,24.80076517,737,11,2,0.162323085,0.166889323
81.37712499,21.25236103,874,11,2,-0.105650772,0.073667059
78.32722837,17.40185007,1461,3,2,-0.143376926,0.06391749
76.2420912,10.60216596,714,2,2,0.059497996,0.595762692
74.29795154,21.92500895,1581,3,2,-0.262685194,0.01282761
78.03223497,16.74422161,1693,3,2,-0.03249858,0.747924472
72.97278777,26.30945291,179,4,2,-0.002200817,0.969497053
80.12773559,14.28289745,1612,3,2,-0.122910862,0.038867599
76.40538266,32.62092211,240,11,2,0.132717304,0.477294628
77.29809702,34.50592632,1822,5,2,0.207675203,0.556390943
70.0694202,22.46488661,49,6,2,0.059244132,0.445629179
76.37365051,9.796689592,1345,2,2,-0.081459029,0.563060267
71.41837932,23.11175126,1134,6,2,-0.138963316,0.595786815
69.29096932,22.25762194,1045,6,2,0.035099501,0.700563258
